jugador_id;nombre;equipo;posicion;nacionalidad;temporada;partidos;minutos;goles;asistencias;contrib;xg;xa;salario_eur;goles_por90;asistencias_por90;contrib_por90;xg_por90;xa_por90
656;Jugador_656;Equipo_01;FWD;ESP;2022/23;30;2532;17;5;22;26,830263229266127;10,203591668026963;1733077,0;0,6042654028436019;0,1777251184834123;0,7819905213270142;0,9536823422724927;0,3626869076312902
656;Jugador_656;Equipo_01;FWD;ESP;2023/24;29;2435;13;0;13;20,549346390861572;6,302255939328809;1733077,0;0,4804928131416838;0,0;0,4804928131416838;0,7595240965821526;0,2329375911866911
657;Jugador_657;Equipo_13;MID;GER;2022/23;26;2165;3;6;9;7,096663500626558;14,957142784487191;1030960,0;0,12471131639722864;0,24942263279445728;0,37413394919168597;0,29501141573043427;0,6217749887315691
657;Jugador_657;Equipo_13;MID;GER;2023/24;26;2171;2;3;5;4,291871998199655;9,966348218381826;1030960,0;0,08291110087517273;0,1243666513127591;0,20727775218793182;0,17792191609303035;0,41316045124567685
658;Jugador_658;Equipo_10;FWD;FRA;2022/23;24;2034;9;0;9;12,29700353962548;5,118298714329401;1251749,0;0,39823008849557523;0,0;0,39823008849557523;0,5441152008683842;0,22647339443935402
658;Jugador_658;Equipo_10;FWD;FRA;2023/24;22;1851;4;0;4;10,731816894197266;4,8348087354385685;1251749,0;0,19448946515397084;0,0;0,19448946515397084;0,5218063319706936;0,23507984126929832
659;Jugador_659;Equipo_05;MID;POR;2022/23;26;2046;2;4;6;4,794745288556876;11,002666260312804;938729,0;0,08797653958944282;0,17595307917888564;0,26392961876832843;0,21091254935000922;0,48398825191991807
659;Jugador_659;Equipo_05;MID;POR;2023/24;25;2127;2;4;6;4,115887940420242;9,628984586699511;938729,0;0,0846262341325811;0,1692524682651622;0,2538787023977433;0,1741560482547352;0,4074323520465238
660;Jugador_660;Equipo_05;MID;ARG;2022/23;30;2505;0;5;5;2,1416055432385552;13,661787105753374;947822,0;0,0;0,17964071856287422;0,17964071856287422;0,07694391173312175;0,4908426505061093
660;Jugador_660;Equipo_05;MID;ARG;2023/24;26;2139;5;3;8;8,617870660788935;11,337230719011234;947822,0;0,21037868162692847;0,12622720897615708;0,33660589060308554;0,3626032536096326;0,47702233039317954
661;Jugador_661;Equipo_14;DEF;ENG;2022/23;30;2429;1;0;1;4,511766591159023;8,509045795539004;776394,0;0,03705228489090161;0,0;0,03705228489090161;0,1671712610968761;0,3152795889660397
661;Jugador_661;Equipo_14;DEF;ENG;2023/24;25;2134;0;1;1;1,3158975394335086;6,863901874931091;776394,0;0,0;0,04217432052483599;0,04217432052483599;0,0554970846059118;0,28948039772436657
662;Jugador_662;Equipo_09;MID;ITA;2022/23;29;2389;4;2;6;6,553560906329648;9,847619257911454;1149754,0;0,15069066555043953;0,07534533277521976;0,22603599832565927;0,24689011367503905;0,37098607501550057
662;Jugador_662;Equipo_09;MID;ITA;2023/24;31;2430;0;2;2;3,1041513545683843;8,953010074360948;1149754,0;0,0;0,07407407407407407;0,07407407407407407;0,11496856868771793;0,33159296571707214
663;Jugador_663;Equipo_20;MID;ARG;2022/23;25;2014;1;6;7;5,946653354869944;13,774374821795131;1068805,0;0,04468718967229394;0,26812313803376364;0,3128103277060576;0,2657392263844563;0,615538100278829
663;Jugador_663;Equipo_20;MID;ARG;2023/24;24;2041;0;4;4;4,717450401403852;8,396617492371936;1068805,0;0,0;0,1763841254287114;0,1763841254287114;0,2080208408262355;0,370257508237861
664;Jugador_664;Equipo_18;MID;ESP;2022/23;28;2304;3;3;6;7,618110467094524;12,809063967059723;924639,0;0,1171875;0,1171875;0,234375;0,2975824401208798;0,5003540612132704
664;Jugador_664;Equipo_18;MID;ESP;2023/24;21;1745;0;3;3;2,12728751664022;7,289622143981009;924639,0;0,0;0,15472779369627507;0,15472779369627507;0,10971683466912308;0,3759690504058973
665;Jugador_665;Equipo_07;MID;GER;2022/23;30;2416;9;5;14;14,324413120977352;11,856035687190955;355826,0;0,3352649006622517;0,18625827814569537;0,5215231788079471;0,5336081046721696;0,44165695854602066
665;Jugador_665;Equipo_07;MID;GER;2023/24;27;2007;5;5;10;7,2930880553072495;12,299577981055894;355826,0;0,2242152466367713;0,2242152466367713;0,4484304932735426;0,32704430741288115;0,5515505821101298
666;Jugador_666;Equipo_17;MID;CRO;2022/23;29;2253;3;7;10;4,627594971739788;15,768078367987549;946933,0;0,11984021304926765;0,2796271637816245;0,3994673768308922;0,18485732243967196;0,6298832903323921
666;Jugador_666;Equipo_17;MID;CRO;2023/24;23;1932;2;1;3;4,629726804376352;6,943983533822055;946933,0;0,09316770186335405;0,04658385093167702;0,13975155279503104;0,2156705033094574;0,3234774938115864
667;Jugador_667;Equipo_05;DEF;URU;2022/23;21;1760;0;0;0;1,687660411581612;5,836922246860041;822613,0;0,0;0,0;0,0;0,08630081650133244;0,29847897853261574
667;Jugador_667;Equipo_05;DEF;URU;2023/24;20;1616;1;1;2;4,262483026700071;6,513800268760618;822613,0;0,055693069306930694;0,055693069306930694;0,11138613861386139;0,23739076262562275;0,3627735298195888
668;Jugador_668;Equipo_11;FWD;ESP;2022/23;20;1544;7;3;10;13,837655614105529;6,087062658727959;1491090,0;0,4080310880829015;0,17487046632124353;0,582901554404145;0,8065990966771358;0,35481582855279553
668;Jugador_668;Equipo_11;FWD;ESP;2023/24;22;1754;9;6;15;16,132427251123275;9,373069096573236;1491090,0;0,4618015963511973;0,30786773090079816;0,7696693272519954;0,8277756286209206;0,4809442523897327
669;Jugador_669;Equipo_05;MID;ESP;2022/23;27;2222;1;3;4;5,480356230985571;11,70935018621906;648108,0;0,0405040504050405;0,12151215121512152;0,162016201620162;0,22197662501741736;0,47427611015288723
669;Jugador_669;Equipo_05;MID;ESP;2023/24;28;2201;1;2;3;5,960752386419784;11,511372098051465;648108,0;0,0408905043162199;0,0817810086324398;0,1226715129486597;0,24373817118481628;0,47070581046098675
670;Jugador_670;Equipo_12;FWD;NED;2022/23;32;2662;5;4;9;17,561488949537587;8,14063980232624;878976,0;0,169045830202855;0,135236664162284;0,304282494365139;0,5937392958145691;0,2752282427533289
670;Jugador_670;Equipo_12;FWD;NED;2023/24;22;1837;1;6;7;9,841239304916861;10,759834532407892;878976,0;0,048992923244420256;0,2939575394665215;0,34295046271094176;0,48215108189576344;0,5271557473689223
671;Jugador_671;Equipo_05;FWD;CMR;2022/23;23;1890;8;4;12;14,143946444603976;7,19436291811669;1264643,0;0,380952380952381;0,1904761904761905;0,5714285714285714;0,673521259266856;0,34258871038650907
671;Jugador_671;Equipo_05;FWD;CMR;2023/24;21;1717;5;2;7;10,67566550297491;7,8633299047057195;1264643,0;0,262085032032615;0,10483401281304601;0,36691904484566107;0,5595864270633325;0,4121722139915636
672;Jugador_672;Equipo_03;MID;POR;2022/23;27;2233;1;5;6;4,913390704997164;14,509677405599549;791196,0;0,04030452306314375;0,20152261531571874;0,2418271383788625;0,19803186898779437;0,5848056276327628
672;Jugador_672;Equipo_03;MID;POR;2023/24;29;2317;5;4;9;9,47358734552974;13,567536287029977;791196,0;0,19421665947345707;0,15537332757876565;0,3495899870522227;0,36798569749576027;0,5270083149903746
673;Jugador_673;Equipo_18;FWD;ARG;2022/23;20;1732;6;2;8;12,282673316255847;4,317006719361056;1161733,0;0,3117782909930716;0,10392609699769052;0,4157043879907621;0,6382451492280752;0,22432482952799945
673;Jugador_673;Equipo_18;FWD;ARG;2023/24;25;2032;7;2;9;15,736860426536206;6,449720466208346;1161733,0;0,31003937007874016;0,08858267716535433;0,3986220472440945;0,6970066133800485;0,28566675293245625
674;Jugador_674;Equipo_08;GK;NED;2022/23;33;2804;0;0;0;3,5621243992840004;7,350075181294351;734659,0;0,0;0,0;0,0;0,11433352208828818;0,2359153945493907
674;Jugador_674;Equipo_08;GK;NED;2023/24;33;2700;0;0;0;4,451815818189133;9,349907519240983;734659,0;0,0;0,0;0,0;0,14839386060630444;0,3116635839746994
675;Jugador_675;Equipo_05;DEF;URU;2022/23;29;2491;2;0;2;6,5901067862486595;7,1967298077784285;690374,0;0,07226013649136893;0,0;0,07226013649136893;0,23810100793351238;0,26001833910078626
675;Jugador_675;Equipo_05;DEF;URU;2023/24;19;1566;0;1;1;2,0624260494116804;6,638788929746141;690374,0;0,0;0,0574712643678161;0,0574712643678161;0,11853023272480921;0,3815395936635713
676;Jugador_676;Equipo_08;GK;ARG;2022/23;37;3086;0;0;0;5,481032509820052;6,777260622717447;1195537,0;0,0;0,0;0,0;0,15984864740239943;0,19765180040329558
676;Jugador_676;Equipo_08;GK;ARG;2023/24;32;2608;0;0;0;3,1262169269056796;10,99563915777567;1195537,0;0,0;0,0;0,0;0,10788325284567145;0,3794507378066757
677;Jugador_677;Equipo_05;MID;ARG;2022/23;26;2068;1;1;2;4,123658030784855;10,658227371809485;882059,0;0,043520309477756286;0,043520309477756286;0,08704061895551257;0,17946287368019198;0,4638493537054418
677;Jugador_677;Equipo_05;MID;ARG;2023/24;26;2120;0;2;2;2,7643611149072513;10,675484942660214;882059,0;0,0;0,08490566037735849;0,08490566037735849;0,11735495299134559;0,4532045494525562
678;Jugador_678;Equipo_13;FWD;NED;2022/23;26;2116;14;6;20;20,71193457639045;12,59685741049988;1017760,0;0,5954631379962193;0,2551984877126654;0,8506616257088847;0,8809423969164181;0,5357831601819419
678;Jugador_678;Equipo_13;FWD;NED;2023/24;27;2111;11;2;13;18,978819910283963;6,64234816906617;1017760,0;0,4689720511605874;0,08526764566556135;0,5542396968261487;0,8091396456302969;0,28318869503361216
679;Jugador_679;Equipo_11;DEF;POR;2022/23;27;2195;2;1;3;4,65026516551936;4,893633625591983;699913,0;0,08200455580865604;0,04100227790432802;0,12300683371298406;0,19067146464544074;0,20065012587848677
679;Jugador_679;Equipo_11;DEF;POR;2023/24;26;2113;0;0;0;3,633770147044949;8,01533059247984;699913,0;0,0;0,0;0,0;0,15477487611644364;0,3414007351269217
680;Jugador_680;Equipo_12;DEF;FRA;2022/23;25;2084;2;1;3;5,154011596333724;8,16332720193253;511431,0;0,08637236084452975;0,04318618042226487;0,12955854126679464;0,22258207469771363;0,35254292138864096
680;Jugador_680;Equipo_12;DEF;FRA;2023/24;28;2338;0;3;3;2,7471530459219577;8,49952043842989;511431,0;0,0;0,11548331907613345;0,11548331907613345;0,1057501172510591;0,3271842769284389
681;Jugador_681;Equipo_20;DEF;CMR;2022/23;25;2141;2;0;2;4,492866543876683;6,7057321487013555;968399,0;0,08407286314806164;0,0;0,08407286314806164;0,18886407704292454;0,2818850506226632
681;Jugador_681;Equipo_20;DEF;CMR;2023/24;28;2390;0;0;0;2,15619836404678;7,77253409396158;968399,0;0,0;0,0;0,0;0,08119575429464863;0,29268956839185867
682;Jugador_682;Equipo_05;FWD;CRO;2022/23;27;2209;12;2;14;22,811310439441662;7,939080025951285;1542500,0;0,48890900860117703;0,08148483476686283;0,5703938433680399;0,9293879309867585;0,3234573120577708
682;Jugador_682;Equipo_05;FWD;CRO;2023/24;26;2272;8;5;13;14,610770344234075;7,821654134334844;1542500,0;0,31690140845070425;0,19806338028169015;0,5149647887323944;0,5787717125796948;0,3098366514481232
683;Jugador_683;Equipo_13;FWD;URU;2022/23;26;2159;5;1;6;12,51319858464209;4,286139715430707;876714,0;0,20842982862436313;0,041685965724872626;0,25011579434923575;0,5216247673079148;0,17867187326945977
683;Jugador_683;Equipo_13;FWD;URU;2023/24;26;2299;3;5;8;10,41722753059501;10,945793207366787;876714,0;0,117442366246194;0,19573727707699;0,313179643323184;0,40780795030602474;0,42849995157155757
684;Jugador_684;Equipo_02;DEF;BRA;2022/23;28;2317;1;1;2;6,064073831468852;8,018063815396015;832774,0;0,03884333189469141;0,03884333189469141;0,07768666378938283;0,23554883246965758;0,31144831393424316
684;Jugador_684;Equipo_02;DEF;BRA;2023/24;26;2124;1;2;3;3,2475057396601636;5,705318615769398;832774,0;0,0423728813559322;0,0847457627118644;0,1271186440677966;0,13760617540932896;0,24175078880378806
685;Jugador_685;Equipo_03;FWD;URU;2022/23;30;2480;12;3;15;20,126383621924816;8,421768303196258;1134388,0;0,43548387096774194;0,10887096774193548;0,5443548387096774;0,7303929540214651;0,30562868842244484
685;Jugador_685;Equipo_03;FWD;URU;2023/24;30;2564;9;7;16;17,426108991391065;12,512984608673834;1134388,0;0,31591263650546025;0,24570982839313574;0,5616224648985959;0,6116808928335397;0,43922332869759945
686;Jugador_686;Equipo_02;DEF;POR;2022/23;30;2517;4;0;4;8,415458705149195;6,869016343734975;516357,0;0,1430274135876043;0,0;0,1430274135876043;0,3009103231876947;0,24561441038384893
686;Jugador_686;Equipo_02;DEF;POR;2023/24;32;2733;0;1;1;3,2537585430374287;9,270141472465395;516357,0;0,0;0,03293084522502744;0,03293084522502744;0,10714901898037636;0,30527359404386595
687;Jugador_687;Equipo_15;MID;CRO;2022/23;32;2696;2;5;7;5,870913316438719;15,547095589462858;785855,0;0,06676557863501484;0,1669139465875371;0,23367952522255192;0,1959874623440225;0,5190054165621873
687;Jugador_687;Equipo_15;MID;CRO;2023/24;28;2276;3;1;4;5,269601078697544;10,189995212657418;785855,0;0,11862917398945519;0,03954305799648506;0,15817223198594024;0,20837614107327723;0,4029435716780174
688;Jugador_688;Equipo_13;MID;POR;2022/23;26;2157;3;3;6;4,768411554252081;9,522762979120339;1106988,0;0,12517385257301808;0,12517385257301808;0,25034770514603616;0,19896014829980865;0,39733364307873453
688;Jugador_688;Equipo_13;MID;POR;2023/24;29;2501;1;4;5;4,207296281877068;13,8986515682631;1106988,0;0,03598560575769692;0,1439424230307877;0,1799280287884846;0,15140210530545226;0,500151395899112
689;Jugador_689;Equipo_15;FWD;ARG;2022/23;20;1678;5;3;8;12,746833554597517;6,244903307611627;1113427,0;0,26817640047675806;0,1609058402860548;0,42908224076281287;0,6836799880296642;0,33494713807213733
689;Jugador_689;Equipo_15;FWD;ARG;2023/24;25;2049;12;6;18;18,369200394381657;11,118622364993815;1113427,0;0,527086383601757;0,2635431918008785;0,7906295754026355;0,8068462837942163;0,4883728710831837
690;Jugador_690;Equipo_01;DEF;CRO;2022/23;20;1722;2;0;2;4,115545315340404;4,872206187016358;535410,0;0,10452961672473868;0,0;0,10452961672473868;0,2150981872129131;0,2546449226663602
690;Jugador_690;Equipo_01;DEF;CRO;2023/24;23;1916;4;1;5;6,040590040452448;7,312625731803753;535410,0;0,1878914405010438;0,04697286012526095;0,2348643006263048;0,2837437910442173;0,3434949456484018
691;Jugador_691;Equipo_13;MID;ITA;2022/23;24;1933;2;3;5;3,729786335868911;9,743735116405256;1153094,0;0,09311950336264874;0,1396792550439731;0,23279875840662181;0,1736579256224532;0,45366588746842895
691;Jugador_691;Equipo_13;MID;ITA;2023/24;31;2565;3;4;7;7,350864017663864;12,619194757364692;1153094,0;0,10526315789473685;0,14035087719298245;0,2456140350877193;0,25792505325136367;0,44277876341630495
692;Jugador_692;Equipo_08;MID;URU;2022/23;32;2631;3;4;7;5,878586272560651;12,716935875428028;1081766,0;0,10262257696693272;0,13683010262257697;0,23945267958950966;0,2010918907375365;0,4350149102198869
692;Jugador_692;Equipo_08;MID;URU;2023/24;24;2035;2;2;4;5,308473853983454;7,315794733956171;1081766,0;0,08845208845208845;0,08845208845208845;0,1769041769041769;0,23477279943907167;0,3235486614526071
693;Jugador_693;Equipo_04;MID;ENG;2022/23;24;1985;2;1;3;5,872175093629094;6,733332524375333;722200,0;0,0906801007556675;0,04534005037783375;0,13602015113350124;0,2662447145726038;0,3052896358658841
693;Jugador_693;Equipo_04;MID;ENG;2023/24;30;2528;3;3;6;6,484190577527857;14,358843326265262;722200,0;0,10680379746835443;0,10680379746835443;0,21360759493670886;0,23084539239616583;0,5111929981660892
694;Jugador_694;Equipo_02;GK;POR;2022/23;35;2932;0;0;0;4,393302913273511;10,16064362637876;928744,0;0,0;0,0;0,0;0,1348558193023929;0,31188878798570546
694;Jugador_694;Equipo_02;GK;POR;2023/24;37;3015;0;0;0;4,428250742156776;11,953787309142315;928744,0;0,0;0,0;0,0;0,13218658931811272;0,356829471914696
695;Jugador_695;Equipo_04;GK;CMR;2022/23;36;2910;0;0;0;4,732273254084418;7,726970776377675;1222528,0;0,0;0,0;0,0;0,14635896662116757;0,23897847761992808
695;Jugador_695;Equipo_04;GK;CMR;2023/24;34;2927;0;0;0;4,691333059256021;4,815167536108898;1222528,0;0,0;0,0;0,0;0,14425007698429856;0,1480577650323884
696;Jugador_696;Equipo_08;MID;CRO;2022/23;22;1807;1;1;2;4,254171462906161;7,140699207542403;911937,0;0,04980630879911455;0,04980630879911455;0,0996126175982291;0,21188457756588513;0,3556518697724495
696;Jugador_696;Equipo_08;MID;CRO;2023/24;25;2026;2;3;5;8,695220569426217;13,976607060065943;911937,0;0,08884501480750247;0,1332675222112537;0,22211253701875616;0,38626350012258615;0,6208759306051012
697;Jugador_697;Equipo_19;GK;ARG;2022/23;33;2790;0;0;0;2,322725802255539;7,946421576651776;1176017,0;0,0;0,0;0,0;0,07492663878243674;0,2563361798919928
697;Jugador_697;Equipo_19;GK;ARG;2023/24;32;2605;0;0;0;3,4513921709792554;7,662943349988212;1176017,0;0,0;0,0;0,0;0,11924195600312207;0,2647466032625486
698;Jugador_698;Equipo_20;DEF;POR;2022/23;22;1734;0;0;0;1,6604367429516103;5,832596320729404;738192,0;0,0;0,0;0,0;0,08618183786946074;0,3027299128406265
698;Jugador_698;Equipo_20;DEF;POR;2023/24;24;2019;0;1;1;3,9708275524616448;6,6153877434269175;738192,0;0,0;0,04457652303120356;0,04457652303120356;0,17700568584524418;0,29489098410521175
699;Jugador_699;Equipo_03;DEF;NED;2022/23;27;2252;1;0;1;4,624674217792908;7,260766055460039;215329,0;0,03996447602131439;0,0;0,03996447602131439;0,18482268188337553;0,2901727109198061
699;Jugador_699;Equipo_03;DEF;NED;2023/24;31;2494;1;3;4;2,930072985344492;10,990976922117163;215329,0;0,03608660785886127;0,1082598235765838;0,14434643143544507;0,10573639481996963;0,39662707417423604
700;Jugador_700;Equipo_16;GK;NED;2022/23;36;2955;0;0;0;3,5533407405871413;7,173155472090177;968902,0;0,0;0,0;0,0;0,10822357585544594;0,21847174026670588
700;Jugador_700;Equipo_16;GK;NED;2023/24;33;2679;0;0;0;5,140898313371477;9,318572775067745;968902,0;0,0;0,0;0,0;0,17270655028123663;0,31305395660921875
701;Jugador_701;Equipo_17;GK;CRO;2022/23;35;2818;0;0;0;3,306611609708817;8,972442676819915;1133146,0;0,0;0,0;0,0;0,10560505495876278;0,286557785987861
701;Jugador_701;Equipo_17;GK;CRO;2023/24;33;2651;0;0;0;5,3012483639112915;8,122453866532812;1133146,0;0,0;0,0;0,0;0,17997448236590577;0,2757528660837243
702;Jugador_702;Equipo_08;DEF;ESP;2022/23;22;1846;0;1;1;2,9918777483868317;8,143883096776763;962392,0;0,0;0,04875406283856988;0,04875406283856988;0,14586619575017057;0,3970473882502214
702;Jugador_702;Equipo_08;DEF;ESP;2023/24;25;2024;0;3;3;2,2698950815282832;8,050829476615439;962392,0;0,0;0,133399209486166;0,133399209486166;0,10093406983080311;0,35799142929614103
703;Jugador_703;Equipo_06;MID;BRA;2022/23;29;2479;2;1;3;4,968637461600762;9,262719943348424;899044,0;0,07260992335619201;0,03630496167809601;0,108914885034288;0,1803861926357679;0,33628269257820015
703;Jugador_703;Equipo_06;MID;BRA;2023/24;26;2303;2;1;3;4,633218145796093;8,640211274605763;899044,0;0,07815892314372558;0,03907946157186279;0,11723838471558835;0,18106367048269578;0,3376548044787315
704;Jugador_704;Equipo_01;DEF;ENG;2022/23;26;2165;0;1;1;4,00007977198174;8,088040377257304;613705,0;0,0;0,04157043879907621;0,04157043879907621;0,1662850713525897;0,336223387507232
704;Jugador_704;Equipo_01;DEF;ENG;2023/24;29;2416;2;2;4;3,8257919500304043;6,569804764420525;613705,0;0,07450331125827815;0,07450331125827815;0,1490066225165563;0,14251708423126505;0,24473610463487055
705;Jugador_705;Equipo_16;MID;POR;2022/23;29;2371;4;3;7;6,152828213126735;10,949022679744749;1181708,0;0,15183466891606917;0,11387600168705188;0,26571067060312104;0,23355315865938683;0,4156103083833941
705;Jugador_705;Equipo_16;MID;POR;2023/24;31;2574;5;3;8;10,401909097152028;13,183587800154191;1181708,0;0,17482517482517482;0,1048951048951049;0,27972027972027974;0,3637031152850359;0,46096460839699965
706;Jugador_706;Equipo_04;GK;CRO;2022/23;36;2950;0;0;0;2,464269725426579;7,49389103848529;952121,0;0,0;0,0;0,0;0,07518111026725156;0,22862718422497497
706;Jugador_706;Equipo_04;GK;CRO;2023/24;33;2678;0;0;0;3,8587462447120418;6,3470939216673;952121,0;0,0;0,0;0,0;0,12968153921735764;0,2133078614451296
707;Jugador_707;Equipo_07;DEF;CMR;2022/23;24;2034;1;0;1;4,574524643433781;7,982418235487143;1139735,0;0,04424778761061947;0,0;0,04424778761061947;0,20241259484220273;0,35320434670297096
